Project,Stn,Date,Time,Meter,Reading,Grav_base,NAD27_UTM_,NAD27_UT_1,NAD83_UTM_,NAD83_UT_1,NGVD29,WGS84_LatD,WGS84_LonD,GPS_Class,Obs_grav,TC_0_53m,TC_53m_400,TC_400m_10,TC_10Km_16,TC_Density,Curv_C,Free_Air,SBA_200,SBA_205,SBA_210,SBA_215,SBA_220,SBA_225,SBA_230,SBA_235,SBA_240,SBA_245,SBA_250,SBA_255,SBA_260,SBA_265,SBA_267,SBA_270,CBA_200,CBA_205,CBA_210,CBA_215,CBA_220,CBA_225,CBA_230,CBA_235,CBA_240,CBA_245,CBA_250,CBA_255,CBA_260,CBA_265,CBA_267,CBA_270,X,Y
PG,"561",14-Mar,10:38:46,G546,3323.559999999999945,"3000",320518.479999999981374,4379817.910000000149012,320438.130000000004657,4380017.750000000000000,1283.311999999999898,39.551081740000001,-119.089889999999997,PP,979726.410999999963678,0.031000000000000,0.013000000000000,0.082000000000000,-0.050000000000000,"1",-0.486000000000000,-6.740000000000000,-114.299999999999997,-116.989999999999995,-119.680000000000007,-122.370000000000005,-125.060000000000002,-127.750000000000000,-130.439999999999998,-133.129999999999995,-135.819999999999993,-138.509999999999991,-141.199999999999989,-143.879999999999995,-146.569999999999993,-149.259999999999991,-150.340000000000003,-151.949999999999989,-115.120000000000005,-117.829999999999998,-120.540000000000006,-123.250000000000000,-125.959999999999994,-128.669999999999987,-131.379999999999995,-134.090000000000003,-136.800000000000011,-139.509999999999991,-142.219999999999999,-144.930000000000007,-147.639999999999986,-150.349999999999994,-151.430000000000007,-153.060000000000002,320438.130,4380017.750
PG,"562",14-Mar,10:24:51,G546,3324.199999999999818,"3000",320807.539999999979045,4379764.980000000447035,320727.190000000002328,4379964.820000000298023,1279.760999999999967,39.550665510000002,-119.086513499999995,PP,979727.060000000055879,0.047000000000000,0.011000000000000,0.077000000000000,-0.051000000000000,"1",-0.485000000000000,-7.148000000000000,-114.409999999999997,-117.099999999999994,-119.780000000000001,-122.459999999999994,-125.140000000000001,-127.819999999999993,-130.500000000000000,-133.189999999999998,-135.870000000000005,-138.550000000000011,-141.229999999999990,-143.909999999999997,-146.590000000000003,-149.280000000000001,-150.349999999999994,-151.960000000000008,-115.219999999999999,-117.920000000000002,-120.620000000000005,-123.319999999999993,-126.019999999999996,-128.729999999999990,-131.430000000000007,-134.129999999999995,-136.830000000000013,-139.530000000000001,-142.229999999999990,-144.939999999999998,-147.639999999999986,-150.340000000000003,-151.419999999999987,-153.039999999999992,320727.190,4379964.820
PG,"563",10-Mar,16:09:31,G546,3327.949999999999818,"3000",321331.320000000006985,4379724.679999999701977,321250.969999999972060,4379924.519999999552965,1260.942999999999984,39.550411869999998,-119.080410299999997,PP,979730.935000000055879,0.015000000000000,0.004000000000000,0.071000000000000,-0.054000000000000,"1",-0.481000000000000,-9.055000000000000,-114.739999999999995,-117.390000000000001,-120.030000000000001,-122.670000000000002,-125.310000000000002,-127.959999999999994,-130.599999999999994,-133.240000000000009,-135.879999999999995,-138.520000000000010,-141.169999999999987,-143.810000000000002,-146.449999999999989,-149.090000000000003,-150.150000000000006,-151.740000000000009,-115.640000000000001,-118.299999999999997,-120.959999999999994,-123.629999999999995,-126.290000000000006,-128.960000000000008,-131.620000000000005,-134.289999999999992,-136.949999999999989,-139.620000000000005,-142.280000000000001,-144.939999999999998,-147.610000000000014,-150.270000000000010,-151.340000000000003,-152.939999999999998,321250.970,4379924.520
PG,"564",11-Mar,11:38:21,G546,3328.809999999999945,"3000",321707.840000000025611,4379773.559999999590218,321627.489999999990687,4379973.400000000372529,1251.990999999999985,39.550930270000002,-119.076043900000002,PP,979731.695999999996275,0.026000000000000,0.003000000000000,0.064000000000000,-0.055000000000000,"1",-0.479000000000000,-11.101000000000001,-116.040000000000006,-118.659999999999997,-121.290000000000006,-123.909999999999997,-126.530000000000001,-129.159999999999997,-131.780000000000001,-134.400000000000006,-137.030000000000001,-139.650000000000006,-142.270000000000010,-144.900000000000006,-147.520000000000010,-150.150000000000006,-151.189999999999998,-152.770000000000010,-116.920000000000002,-119.569999999999993,-122.209999999999994,-124.859999999999999,-127.500000000000000,-130.150000000000006,-132.800000000000011,-135.439999999999998,-138.090000000000003,-140.729999999999990,-143.379999999999995,-146.020000000000010,-148.669999999999987,-151.310000000000002,-152.370000000000005,-153.960000000000008,321627.490,4379973.400
PG,"565",11-Mar,11:25:21,G546,3331.320000000000164,"3000",322060.580000000016298,4379870.690000000409782,321980.229999999981374,4380070.530000000260770,1243.303000000000111,39.551878109999997,-119.071967000000001,PP,979734.243999999947846,0.001000000000000,0.004000000000000,0.060000000000000,-0.056000000000000,"1",-0.477000000000000,-11.317000000000000,-115.530000000000001,-118.129999999999995,-120.739999999999995,-123.340000000000003,-125.950000000000003,-128.550000000000011,-131.159999999999997,-133.759999999999991,-136.370000000000005,-138.979999999999990,-141.580000000000013,-144.189999999999998,-146.789999999999992,-149.400000000000006,-150.439999999999998,-152.000000000000000,-116.459999999999994,-119.090000000000003,-121.719999999999999,-124.349999999999994,-126.980000000000004,-129.610000000000014,-132.240000000000009,-134.870000000000005,-137.490000000000009,-140.120000000000005,-142.750000000000000,-145.379999999999995,-148.009999999999991,-150.639999999999986,-151.689999999999998,-153.270000000000010,321980.230,4380070.530
PG,"566",11-Mar,10:30:31,G546,3330.289999999999964,"3000",322532.590000000025611,4379812.339999999850988,322452.250000000000000,4380012.179999999701977,1241.354000000000042,39.551450459999998,-119.066461000000004,PP,979733.157000000006519,0.026000000000000,0.001000000000000,0.050000000000000,-0.057000000000000,"1",-0.477000000000000,-12.967000000000001,-117.010000000000005,-119.620000000000005,-122.219999999999999,-124.819999999999993,-127.420000000000002,-130.020000000000010,-132.620000000000005,-135.219999999999999,-137.819999999999993,-140.419999999999987,-143.030000000000001,-145.629999999999995,-148.229999999999990,-150.830000000000013,-151.870000000000005,-153.430000000000007,-117.930000000000007,-120.549999999999997,-123.180000000000007,-125.799999999999997,-128.419999999999987,-131.050000000000011,-133.669999999999987,-136.300000000000011,-138.919999999999987,-141.539999999999992,-144.169999999999987,-146.789999999999992,-149.419999999999987,-152.039999999999992,-153.090000000000003,-154.659999999999997,322452.250,4380012.180
PG,"567",11-Mar,10:18:16,G546,3326.769999999999982,"3000",322910.969999999972060,4379817.379999999888241,322830.630000000004657,4380017.219999999739230,1240.736000000000104,39.551574039999998,-119.062061200000002,PP,979729.562999999965541,0.006000000000000,0.003000000000000,0.044000000000000,-0.058000000000000,"1",-0.477000000000000,-16.760000000000002,-120.760000000000005,-123.359999999999999,-125.959999999999994,-128.560000000000002,-131.159999999999997,-133.750000000000000,-136.349999999999994,-138.949999999999989,-141.550000000000011,-144.150000000000006,-146.750000000000000,-149.349999999999994,-151.949999999999989,-154.550000000000011,-155.590000000000003,-157.150000000000006,-121.719999999999999,-124.340000000000003,-126.969999999999999,-129.590000000000003,-132.219999999999999,-134.840000000000003,-137.460000000000008,-140.090000000000003,-142.710000000000008,-145.340000000000003,-147.960000000000008,-150.580000000000013,-153.210000000000008,-155.830000000000013,-156.879999999999995,-158.460000000000008,322830.630,4380017.220
PG,"568",14-Mar,11:59:11,G546,3305.400000000000091,"3000",318133.679999999993015,4379376.690000000409782,318053.320000000006985,4379576.530000000260770,1347.969000000000051,39.546606670000003,-119.117507799999998,PP,979707.927999999956228,0.044000000000000,0.027000000000000,0.110000000000000,-0.026000000000000,"1",-0.499000000000000,-4.884000000000000,-117.870000000000005,-120.689999999999998,-123.519999999999996,-126.340000000000003,-129.169999999999987,-131.990000000000009,-134.819999999999993,-137.639999999999986,-140.460000000000008,-143.289999999999992,-146.110000000000014,-148.939999999999998,-151.759999999999991,-154.590000000000003,-155.719999999999999,-157.409999999999997,-118.560000000000002,-121.400000000000006,-124.239999999999995,-127.079999999999998,-129.919999999999987,-132.759999999999991,-135.610000000000014,-138.449999999999989,-141.289999999999992,-144.129999999999995,-146.969999999999999,-149.819999999999993,-152.659999999999997,-155.500000000000000,-156.639999999999986,-158.340000000000003,318053.320,4379576.530
PG,"569",14-Mar,12:09:51,G546,3304.730000000000018,"3000",318405.679999999993015,4379306.480000000447035,318325.320000000006985,4379506.320000000298023,1352.636999999999944,39.546032050000001,-119.114325100000002,PP,979707.248999999952503,0.055000000000000,0.016000000000000,0.106000000000000,-0.026000000000000,"1",-0.500000000000000,-4.072000000000000,-117.450000000000003,-120.280000000000001,-123.120000000000005,-125.950000000000003,-128.780000000000001,-131.620000000000005,-134.449999999999989,-137.289999999999992,-140.120000000000005,-142.960000000000008,-145.789999999999992,-148.620000000000005,-151.460000000000008,-154.289999999999992,-155.430000000000007,-157.129999999999995,-118.140000000000001,-121.000000000000000,-123.849999999999994,-126.700000000000003,-129.550000000000011,-132.400000000000006,-135.259999999999991,-138.110000000000014,-140.960000000000008,-143.810000000000002,-146.659999999999997,-149.509999999999991,-152.370000000000005,-155.219999999999999,-156.360000000000014,-158.069999999999993,318325.320,4379506.320
PG,"570",14-Mar,12:24:41,G546,3310.010000000000218,"3000",318846.179999999993015,4379333.429999999701977,318765.820000000006985,4379533.269999999552965,1336.413999999999987,39.546367810000000,-119.109209100000001,PP,979712.635000000009313,0.050000000000000,0.027000000000000,0.106000000000000,-0.033000000000000,"1",-0.497000000000000,-3.721000000000000,-115.739999999999995,-118.540000000000006,-121.340000000000003,-124.140000000000001,-126.939999999999998,-129.740000000000009,-132.539999999999992,-135.340000000000003,-138.139999999999986,-140.939999999999998,-143.740000000000009,-146.539999999999992,-149.340000000000003,-152.139999999999986,-153.259999999999991,-154.939999999999998,-116.430000000000007,-119.250000000000000,-122.060000000000002,-124.879999999999995,-127.700000000000003,-130.520000000000010,-133.330000000000013,-136.150000000000006,-138.969999999999999,-141.789999999999992,-144.610000000000014,-147.419999999999987,-150.240000000000009,-153.060000000000002,-154.189999999999998,-155.879999999999995,318765.820,4379533.270
PG,"571",14-Mar,12:36:46,G546,3314.030000000000200,"3000",319274.679999999993015,4379366.389999999664724,319194.320000000006985,4379566.230000000447035,1324.218000000000075,39.546754929999999,-119.104234399999996,PP,979716.736000000033528,0.042000000000000,0.017000000000000,0.104000000000000,-0.038000000000000,"1",-0.494000000000000,-3.414000000000000,-114.409999999999997,-117.180000000000007,-119.959999999999994,-122.730000000000004,-125.510000000000005,-128.280000000000001,-131.060000000000002,-133.830000000000013,-136.610000000000014,-139.379999999999995,-142.150000000000006,-144.930000000000007,-147.699999999999989,-150.479999999999990,-151.590000000000003,-153.250000000000000,-115.150000000000006,-117.939999999999998,-120.730000000000004,-123.530000000000001,-126.319999999999993,-129.110000000000014,-131.909999999999997,-134.699999999999989,-137.490000000000009,-140.289999999999992,-143.080000000000013,-145.870000000000005,-148.669999999999987,-151.460000000000008,-152.580000000000013,-154.250000000000000,319194.320,4379566.230
PG,"572",14-Mar,12:45:31,G546,3315.159999999999854,"3000",319705.919999999983702,4379404.990000000223517,319625.570000000006985,4379604.830000000074506,1321.297000000000025,39.547193200000002,-119.099229300000005,PP,979717.891999999992549,0.058000000000000,0.030000000000000,0.099000000000000,-0.040000000000000,"1",-0.494000000000000,-3.197000000000000,-113.939999999999998,-116.709999999999994,-119.480000000000004,-122.250000000000000,-125.019999999999996,-127.790000000000006,-130.560000000000002,-133.330000000000013,-136.090000000000003,-138.860000000000014,-141.629999999999995,-144.400000000000006,-147.169999999999987,-149.939999999999998,-151.050000000000011,-152.710000000000008,-114.640000000000001,-117.430000000000007,-120.209999999999994,-123.000000000000000,-125.780000000000001,-128.569999999999993,-131.360000000000014,-134.139999999999986,-136.930000000000007,-139.710000000000008,-142.500000000000000,-145.289999999999992,-148.069999999999993,-150.860000000000014,-151.969999999999999,-153.639999999999986,319625.570,4379604.830
PG,"573",19-Mar,8:26:11,G546,3317.489999999999782,"3000",319982.700000000011642,4379335.429999999701977,319902.349999999976717,4379535.269999999552965,1307.272999999999911,39.546624989999998,-119.095991100000006,PP,979720.275999999954365,0.000000000000000,0.031000000000000,0.098000000000000,-0.045000000000000,"1",-0.491000000000000,-5.090000000000000,-114.659999999999997,-117.400000000000006,-120.140000000000001,-122.879999999999995,-125.620000000000005,-128.360000000000014,-131.099999999999994,-133.840000000000003,-136.580000000000013,-139.319999999999993,-142.060000000000002,-144.789999999999992,-147.530000000000001,-150.270000000000010,-151.370000000000005,-153.009999999999991,-115.480000000000004,-118.239999999999995,-121.000000000000000,-123.760000000000005,-126.519999999999996,-129.270000000000010,-132.030000000000001,-134.789999999999992,-137.550000000000011,-140.310000000000002,-143.069999999999993,-145.830000000000013,-148.590000000000003,-151.349999999999994,-152.460000000000008,-154.110000000000014,319902.350,4379535.270
PG,"574",19-Mar,10:05:01,G546,3321.210000000000036,"3000",320571.840000000025611,4379310.110000000335276,320491.489999999990687,4379509.950000000186265,1289.451999999999998,39.546520350000002,-119.089132199999995,PP,979724.133000000030734,0.017000000000000,0.030000000000000,0.091000000000000,-0.050000000000000,"1",-0.487000000000000,-6.719000000000000,-114.799999999999997,-117.500000000000000,-120.200000000000003,-122.900000000000006,-125.609999999999999,-128.310000000000002,-131.009999999999991,-133.710000000000008,-136.409999999999997,-139.120000000000005,-141.819999999999993,-144.520000000000010,-147.219999999999999,-149.919999999999987,-151.000000000000000,-152.629999999999995,-115.599999999999994,-118.319999999999993,-121.040000000000006,-123.760000000000005,-126.480000000000004,-129.210000000000008,-131.930000000000007,-134.650000000000006,-137.370000000000005,-140.090000000000003,-142.819999999999993,-145.539999999999992,-148.259999999999991,-150.979999999999990,-152.069999999999993,-153.699999999999989,320491.490,4379509.950
